stato0,stato1,profit1,profit2,profit3,price_chosen
9.0,1.0,-3703636.0,337568.0,300000.0,475.74734490803644
8.0,9.0,-1695627.0,-3116790.0,299999.9999999999,378.9995782104062
2.0,7.0,-33711.0,-1159017.0,300000.0,475.74734490803644
9.0,4.0,-2434447.0,-1289798.0,253376.76019901247,475.74734490803644
6.0,0.0,-1220496.0,344880.0,299999.9999999999,378.9995782104062
0.0,1.0,218944.0,-92727.0,300000.0,475.74734490803644
8.0,2.0,-2220484.0,-40061.0,300000.0,429.0224458086538
1.0,1.0,-747413.0,-148206.0,300000.0,429.0224458086538
7.0,8.0,-1461955.0,-3229856.0,300000.0,317.5037515805274
9.0,6.0,-2185170.0,-2012692.0,300000.0,475.74734490803644
7.0,7.0,-1543365.0,-1889409.0,-391415.28449080605,573.7886178346938
0.0,9.0,392574.0,-2398507.0,-1082844.2907125521,705.5328013839551
7.0,8.0,-1367306.0,-2814974.0,300000.0,317.5037515805274
6.0,8.0,-721940.0,-1264012.0,300000.0,317.5037515805274
3.0,9.0,-883430.0,-2977925.0,300000.0,429.0224458086538
1.0,9.0,182400.0,-2779200.0,300000.0,429.0224458086538
2.0,0.0,393062.0,256593.0,300000.0,86.80751886403931
5.0,2.0,-192852.0,-969976.0,22951.30832819303,378.9995782104062
8.0,6.0,-2872969.0,-1912060.0,-377070.5690449388,573.7886178346938
9.0,4.0,-2095292.0,-1011143.0,243861.81330085173,475.74734490803644
1.0,4.0,-571970.0,-662657.0,300000.0,429.0224458086538
1.0,6.0,-303728.0,-1054425.0,209905.28638018272,429.0224458086538
8.0,0.0,-2016085.0,199616.0,300000.0,429.0224458086538
7.0,9.0,-1816435.0,-1701146.0,300000.0,475.74734490803644
7.0,7.0,-1626418.0,-2381476.0,-429859.12188573054,573.7886178346938
0.0,0.0,423822.0,94403.0,243511.89317543292,523.0380261533994
6.0,5.0,-1292882.0,-1324680.0,300000.0,429.0224458086538
9.0,3.0,-2807257.0,-226128.0,300000.0,429.0224458086538
9.0,0.0,-2156062.0,466900.0,300000.0,86.80751886403931
0.0,6.0,495472.0,-1208506.0,299999.9999999999,378.9995782104062
9.0,3.0,-3908580.0,-399348.0,300000.0,429.0224458086538
7.0,0.0,-2211742.0,330842.0,299999.9999999999,378.9995782104062
7.0,5.0,-2532317.0,-949007.0,300000.0,86.80751886403931
1.0,5.0,-413435.0,-354996.0,300000.0,317.5037515805274
9.0,1.0,-2570381.0,-363815.0,132536.9345923711,475.74734490803644
8.0,8.0,-2308381.0,-1754137.0,300000.0,317.5037515805274
0.0,2.0,255912.0,278338.0,186333.6569341711,317.5037515805274
2.0,7.0,-656134.0,-803775.0,-16371.984363844153,475.74734490803644
0.0,9.0,782672.0,-3140583.0,-1960752.2930694153,817.3363315507647
1.0,8.0,60138.0,-787117.0,300000.0,86.80751886403931
2.0,7.0,-498835.0,-897948.0,-74888.90778753278,475.74734490803644
2.0,6.0,-236856.0,-1230339.0,-84432.9492227484,523.0380261533994
8.0,0.0,-1324400.0,611655.0,300000.0,429.0224458086538
8.0,8.0,-3043712.0,-2821990.0,300000.0,317.5037515805274
3.0,8.0,-1394622.0,-853230.0,251949.48606943083,429.0224458086538
8.0,9.0,-2792286.0,-2167709.0,299999.9999999999,378.9995782104062
4.0,0.0,-346954.0,521497.0,-151904.85459653707,523.0380261533994
4.0,2.0,-1024190.0,-239424.0,-1110104.8706563048,632.0505919571066
8.0,8.0,-1073480.0,-1504478.0,300000.0,317.5037515805274
5.0,3.0,-2032430.0,-199158.0,-612897.6909749979,573.7886178346938
4.0,0.0,-889000.0,360960.0,116361.52486549783,475.74734490803644
0.0,9.0,330931.0,-2443986.0,300000.0,86.80751886403931
0.0,1.0,-47800.0,149232.0,300000.0,475.74734490803644
5.0,0.0,112550.0,276645.0,92035.04271475447,317.5037515805274
9.0,5.0,-2658472.0,-1030705.0,300000.0,317.5037515805274
8.0,7.0,-3659340.0,-2138828.0,299999.9999999999,378.9995782104062
7.0,0.0,-1471740.0,47285.0,299999.9999999999,378.9995782104062
0.0,0.0,197946.0,331788.0,300000.0,523.0380261533994
1.0,0.0,-243887.0,235886.0,299999.9999999999,378.9995782104062
8.0,0.0,-1940322.0,408864.0,300000.0,429.0224458086538
7.0,8.0,-229552.0,-3365214.0,300000.0,317.5037515805274
9.0,0.0,-1908907.0,393093.0,300000.0,317.5037515805274
6.0,8.0,-158148.0,-3460213.0,300000.0,317.5037515805274
0.0,7.0,334486.0,-1233156.0,299999.9999999999,378.9995782104062
4.0,3.0,-539448.0,-416201.0,267785.0358521155,378.9995782104062
3.0,3.0,-742463.0,-304811.0,43096.433749660384,475.74734490803644
1.0,2.0,-361577.0,-317541.0,239104.33985177125,475.74734490803644
8.0,9.0,-1335790.0,-2188202.0,299999.9999999999,378.9995782104062
2.0,8.0,-820425.0,-2260156.0,148236.5969743363,475.74734490803644
0.0,0.0,162096.0,205626.0,300000.0,523.0380261533994
9.0,6.0,-3250130.0,-853450.0,291436.5477916554,475.74734490803644
5.0,6.0,-1001934.0,-2001558.0,113031.29345114157,475.74734490803644
5.0,0.0,-631518.0,177674.0,300000.0,317.5037515805274
2.0,9.0,77818.0,-3524098.0,300000.0,86.80751886403931
0.0,3.0,405889.0,-100922.0,300000.0,429.0224458086538
7.0,8.0,-1660919.0,-2297769.0,300000.0,317.5037515805274
5.0,6.0,-957012.0,-2506667.0,87816.68417101563,475.74734490803644
9.0,4.0,-3311191.0,-1126356.0,236249.85578232305,475.74734490803644
5.0,7.0,-691684.0,-2070846.0,148236.5969743363,475.74734490803644
9.0,7.0,-2436244.0,-2452064.0,-193458.2113378367,573.7886178346938
3.0,6.0,-633584.0,-1694650.0,-177533.71787805366,523.0380261533994
6.0,0.0,-1298786.0,35280.0,299999.9999999999,378.9995782104062
8.0,3.0,-1630414.0,-577950.0,300000.0,475.74734490803644
0.0,5.0,224374.0,-426598.0,299999.9999999999,378.9995782104062
8.0,9.0,-950730.0,-3662142.0,299999.9999999999,378.9995782104062
0.0,0.0,3740.0,392634.0,300000.0,523.0380261533994
3.0,9.0,-476055.0,-1749371.0,300000.0,429.0224458086538
0.0,7.0,153950.0,-897755.0,299999.9999999999,378.9995782104062
8.0,2.0,-2221772.0,-545530.0,300000.0,429.0224458086538
5.0,8.0,-1042416.0,-1750579.0,300000.0,475.74734490803644
1.0,4.0,-697816.0,-1327654.0,300000.0,429.0224458086538
5.0,3.0,-856318.0,-798623.0,-582486.8942297591,573.7886178346938
4.0,0.0,-329546.0,243619.0,300000.0,429.0224458086538
9.0,0.0,-1610370.0,446772.0,-1933780.19412824,817.3363315507647
7.0,3.0,-2137020.0,-1114196.0,153469.81776832487,475.74734490803644
0.0,0.0,153730.0,203745.0,300000.0,523.0380261533994
9.0,8.0,-3297306.0,-2222076.0,-171654.24386011832,573.7886178346938
5.0,3.0,-1261423.0,-1183083.0,-531993.4958603061,573.7886178346938
0.0,9.0,494304.0,-2412932.0,300000.0,523.0380261533994
0.0,0.0,277088.0,78914.0,300000.0,523.0380261533994
9.0,9.0,-1710522.0,-3959672.0,300000.0,429.0224458086538
0.0,8.0,611933.0,-2560617.0,300000.0,523.0380261533994
9.0,3.0,-3778490.0,-691523.0,300000.0,429.0224458086538
3.0,4.0,-682268.0,-635648.0,300000.0,86.80751886403931
0.0,5.0,218862.0,-1192648.0,299999.9999999999,378.9995782104062
4.0,7.0,-861140.0,-2058378.0,300000.0,429.0224458086538
0.0,6.0,94200.0,-1429984.0,299999.9999999999,378.9995782104062
3.0,7.0,-230.0,-1816399.0,300000.0,86.80751886403931
7.0,9.0,-1535074.0,-2179530.0,300000.0,475.74734490803644
6.0,1.0,-979739.0,-310575.0,299999.9999999999,378.9995782104062
3.0,8.0,-617591.0,-3023721.0,300000.0,429.0224458086538
5.0,4.0,-395312.0,-389004.0,299999.9999999999,378.9995782104062
5.0,3.0,-596704.0,132509.0,-541174.1137456612,573.7886178346938
4.0,8.0,-502339.0,-2326397.0,300000.0,86.80751886403931
1.0,5.0,-434524.0,185025.0,214591.49082483805,317.5037515805274
4.0,0.0,11111.0,272000.0,170435.22136578662,429.0224458086538
6.0,4.0,-1940982.0,-243075.0,299999.9999999999,378.9995782104062
0.0,4.0,-278295.0,274090.0,79422.24548154359,378.9995782104062
8.0,6.0,-2363954.0,-1503702.0,-766673.0405546959,573.7886178346938
2.0,9.0,-224793.0,-2954522.0,300000.0,86.80751886403931
9.0,5.0,-2581943.0,238935.0,300000.0,317.5037515805274
9.0,9.0,-2812216.0,-1752077.0,300000.0,429.0224458086538
6.0,0.0,-1587280.0,130100.0,299999.9999999999,378.9995782104062
0.0,8.0,645784.0,-2680235.0,138904.2879447532,523.0380261533994
6.0,1.0,-1720285.0,207718.0,290525.0105447398,378.9995782104062
7.0,7.0,-2356542.0,-1518564.0,-296166.37393024703,573.7886178346938
9.0,8.0,-3390660.0,-2668079.0,-202065.04060535715,573.7886178346938
8.0,7.0,-2892057.0,-1007238.0,299999.9999999999,378.9995782104062
8.0,9.0,-2417489.0,-3643822.0,299999.9999999999,378.9995782104062
3.0,8.0,-163650.0,-2944963.0,300000.0,429.0224458086538
4.0,3.0,-833949.0,-331248.0,299999.9999999999,378.9995782104062
3.0,7.0,-223669.0,-1220596.0,300000.0,86.80751886403931
3.0,1.0,-430925.0,-570389.0,300000.0,317.5037515805274
9.0,9.0,-3528833.0,-3411804.0,300000.0,429.0224458086538
8.0,7.0,-1544677.0,-2439593.0,299999.9999999999,378.9995782104062
9.0,7.0,-2342950.0,-1576925.0,-297313.9511659164,573.7886178346938
2.0,9.0,141295.0,-3185311.0,300000.0,86.80751886403931
9.0,1.0,-3096106.0,119203.0,300000.0,475.74734490803644
8.0,2.0,-2168689.0,15306.0,300000.0,429.0224458086538
4.0,3.0,-461067.0,-497731.0,299999.9999999999,378.9995782104062
8.0,8.0,-1673370.0,-2620080.0,300000.0,317.5037515805274
8.0,2.0,-2783440.0,-556191.0,300000.0,429.0224458086538
6.0,1.0,-542890.0,-466440.0,193501.11852287583,378.9995782104062
7.0,5.0,-2305204.0,-1617732.0,300000.0,86.80751886403931
5.0,9.0,-314457.0,-3656968.0,181538.911117899,475.74734490803644
1.0,5.0,88930.0,-1422226.0,300000.0,317.5037515805274
4.0,2.0,-1027394.0,-219550.0,-665686.2438157897,573.7886178346938
3.0,5.0,-744442.0,-1208536.0,300000.0,86.80751886403931
3.0,4.0,-534164.0,-364208.0,300000.0,86.80751886403931
6.0,2.0,-353284.0,-372967.0,77825.98992794706,475.74734490803644
6.0,0.0,-1503792.0,652764.0,299999.9999999999,378.9995782104062
2.0,7.0,-606398.0,-1383432.0,-108666.9692760033,475.74734490803644
8.0,7.0,-2639744.0,-1347135.0,299999.9999999999,378.9995782104062
1.0,5.0,-81894.0,48706.0,300000.0,317.5037515805274
1.0,0.0,384202.0,241650.0,184784.12822403642,378.9995782104062
9.0,9.0,-3723672.0,-2313640.0,300000.0,429.0224458086538
4.0,0.0,-45474.0,157301.0,300000.0,429.0224458086538
6.0,6.0,-1464236.0,-2357644.0,-320323.0990179316,523.0380261533994
9.0,0.0,-3543322.0,802944.0,-1173152.4892896982,705.5328013839551
9.0,6.0,-3269794.0,-939528.0,300000.0,475.74734490803644
4.0,1.0,186800.0,176640.0,300000.0,86.80751886403931
9.0,8.0,-3198625.0,-2306355.0,-133784.19508302864,573.7886178346938
7.0,1.0,-1935521.0,-96766.0,300000.0,429.0224458086538
9.0,0.0,-3568010.0,290909.0,300000.0,86.80751886403931
8.0,9.0,-1680035.0,-3560062.0,299999.9999999999,378.9995782104062
8.0,8.0,-2005785.0,-3527438.0,300000.0,317.5037515805274
7.0,9.0,-1231480.0,-2377176.0,300000.0,475.74734490803644
9.0,1.0,-1867682.0,-613584.0,300000.0,475.74734490803644
1.0,5.0,-545117.0,-439956.0,300000.0,317.5037515805274
2.0,4.0,-590349.0,-1177372.0,239580.08719667932,475.74734490803644
8.0,0.0,-1516596.0,184737.0,300000.0,429.0224458086538
0.0,8.0,306255.0,-2843874.0,300000.0,523.0380261533994
2.0,1.0,-730750.0,-406254.0,299999.9999999999,378.9995782104062
2.0,0.0,282367.0,373984.0,300000.0,86.80751886403931
0.0,6.0,198389.0,-454958.0,299999.9999999999,378.9995782104062
0.0,7.0,394655.0,-1677822.0,299999.9999999999,378.9995782104062
7.0,4.0,-1366490.0,99758.0,300000.0,317.5037515805274
5.0,0.0,-1016910.0,180540.0,300000.0,317.5037515805274
7.0,7.0,-2140905.0,-1995048.0,-214688.39019772038,573.7886178346938
3.0,8.0,-716003.0,-2584573.0,300000.0,429.0224458086538
0.0,8.0,422851.0,-2065833.0,211083.53555392218,523.0380261533994
0.0,8.0,935940.0,-3020484.0,-2025321.8632619255,817.3363315507647
1.0,0.0,446512.0,-340965.0,93445.2298753286,378.9995782104062
1.0,4.0,-232650.0,-68376.0,218914.75774216442,429.0224458086538
9.0,7.0,-3273947.0,-1103671.0,-351250.08124237764,573.7886178346938
7.0,0.0,-1259105.0,421680.0,299999.9999999999,378.9995782104062
0.0,0.0,267784.0,117100.0,300000.0,523.0380261533994
6.0,1.0,-1303196.0,-574592.0,234054.07339138922,378.9995782104062
8.0,5.0,-3232888.0,-720027.0,300000.0,86.80751886403931
1.0,8.0,476235.0,-2016845.0,300000.0,86.80751886403931
9.0,5.0,-2071160.0,-728909.0,300000.0,317.5037515805274
8.0,0.0,-3260312.0,372273.0,300000.0,429.0224458086538
4.0,6.0,-915085.0,-1010648.0,300000.0,86.80751886403931
1.0,0.0,-547300.0,437095.0,299999.9999999999,378.9995782104062
8.0,7.0,-1785874.0,-1764720.0,299999.9999999999,378.9995782104062
8.0,7.0,-2164650.0,-1024130.0,299999.9999999999,378.9995782104062
0.0,3.0,-441910.0,-862542.0,235646.63312870194,429.0224458086538
9.0,0.0,-1803547.0,365299.0,300000.0,86.80751886403931
2.0,3.0,-313120.0,-286360.0,-61092.23478519963,475.74734490803644
3.0,2.0,-812670.0,-443776.0,254520.0506147513,378.9995782104062
9.0,0.0,-3622869.0,483080.0,300000.0,86.80751886403931
9.0,6.0,-3484829.0,-1911156.0,300000.0,475.74734490803644
3.0,7.0,-675450.0,-2493626.0,300000.0,86.80751886403931
6.0,9.0,-1212710.0,-1713078.0,-578470.3739049163,573.7886178346938
8.0,9.0,-1798830.0,-2785567.0,299999.9999999999,378.9995782104062
7.0,0.0,-1011195.0,22446.0,299999.9999999999,378.9995782104062
7.0,6.0,-2329860.0,-1425924.0,300000.0,86.80751886403931
1.0,5.0,-462314.0,176460.0,300000.0,317.5037515805274
0.0,2.0,45379.0,478620.0,248456.05736338475,378.9995782104062
9.0,0.0,-2911911.0,362296.0,300000.0,86.80751886403931
0.0,8.0,367520.0,-3086503.0,-643019.4832000029,632.0505919571066
1.0,8.0,464640.0,-1757714.0,300000.0,86.80751886403931
0.0,6.0,231920.0,-1059510.0,-8126.657085060258,378.9995782104062
9.0,5.0,-2262564.0,-709328.0,300000.0,317.5037515805274
2.0,9.0,17982.0,-1786050.0,300000.0,86.80751886403931
0.0,1.0,259296.0,198238.0,102564.85186316492,475.74734490803644
2.0,3.0,-1111088.0,-545780.0,-425514.70098475565,475.74734490803644
8.0,6.0,-2138788.0,-1173842.0,-861921.951115255,573.7886178346938
9.0,5.0,-1945560.0,-172016.0,300000.0,317.5037515805274
9.0,8.0,-2657655.0,-1505381.0,-73536.39021038567,573.7886178346938
1.0,7.0,233845.0,-1463640.0,-17980.646118530887,378.9995782104062
9.0,7.0,-2563704.0,-2129255.0,-344364.6178283612,573.7886178346938
6.0,6.0,-2176542.0,-1477361.0,-126799.02934117382,523.0380261533994
8.0,6.0,-3019214.0,-2118009.0,-416661.9836755326,573.7886178346938
2.0,8.0,-332310.0,-1853938.0,300000.0,475.74734490803644
1.0,9.0,215514.0,-1833112.0,300000.0,429.0224458086538
3.0,4.0,-868228.0,-94494.0,300000.0,86.80751886403931
8.0,0.0,-3521076.0,378775.0,300000.0,429.0224458086538
8.0,2.0,-2612840.0,-456420.0,300000.0,429.0224458086538
0.0,3.0,356655.0,-161509.0,300000.0,429.0224458086538
6.0,8.0,-2091366.0,-1113512.0,300000.0,317.5037515805274
8.0,3.0,-2618152.0,-1009580.0,189150.86863642745,475.74734490803644
7.0,9.0,-2404896.0,-1619060.0,300000.0,475.74734490803644
4.0,7.0,-588082.0,-1882446.0,300000.0,429.0224458086538
6.0,8.0,-1424301.0,-2768327.0,300000.0,317.5037515805274
8.0,0.0,-2802468.0,351442.0,300000.0,429.0224458086538
7.0,5.0,-1324184.0,-402026.0,300000.0,86.80751886403931
3.0,9.0,-787537.0,-2983448.0,300000.0,429.0224458086538
4.0,1.0,-260943.0,-244134.0,300000.0,86.80751886403931
8.0,2.0,-3147277.0,156180.0,300000.0,429.0224458086538
8.0,0.0,-2138348.0,407868.0,300000.0,429.0224458086538
9.0,0.0,-3058744.0,728250.0,300000.0,86.80751886403931
8.0,9.0,-1913470.0,-1653321.0,299999.9999999999,378.9995782104062
0.0,3.0,-132462.0,-260736.0,253236.55340685672,429.0224458086538
2.0,8.0,-718714.0,-1435940.0,207705.01508784085,475.74734490803644
0.0,9.0,211680.0,-2203944.0,300000.0,317.5037515805274
0.0,0.0,15004.0,442568.0,300000.0,523.0380261533994
9.0,6.0,-1664475.0,-1192479.0,300000.0,475.74734490803644
2.0,7.0,-239855.0,-1951314.0,300000.0,475.74734490803644
1.0,0.0,-155694.0,161528.0,300000.0,523.0380261533994
4.0,6.0,-570432.0,-908211.0,300000.0,86.80751886403931
8.0,2.0,-2986048.0,-304172.0,300000.0,429.0224458086538
7.0,7.0,-1229360.0,-2293090.0,-505599.21943991014,573.7886178346938
8.0,4.0,-2888115.0,108777.0,-1432083.0273976098,705.5328013839551
0.0,8.0,442202.0,-2734174.0,300000.0,523.0380261533994
4.0,0.0,-1491037.0,253593.0,300000.0,429.0224458086538
4.0,9.0,-1637193.0,-2076993.0,150934.16254628124,523.0380261533994
5.0,0.0,-1365969.0,405945.0,300000.0,317.5037515805274
4.0,5.0,-1543998.0,-1252148.0,300000.0,429.0224458086538
2.0,7.0,-77165.0,-2319458.0,300000.0,475.74734490803644
8.0,8.0,-2013443.0,-1048992.0,300000.0,317.5037515805274
6.0,4.0,-847002.0,-1258676.0,299999.9999999999,378.9995782104062
1.0,9.0,213555.0,-2515593.0,300000.0,429.0224458086538
3.0,0.0,-485095.0,228943.0,300000.0,475.74734490803644
9.0,8.0,-3391540.0,-1463122.0,-141817.23573271418,573.7886178346938
8.0,1.0,-1298864.0,302346.0,-130915.251993855,573.7886178346938
1.0,1.0,-170319.0,-90129.0,300000.0,429.0224458086538
6.0,7.0,-1603914.0,-2547795.0,300000.0,86.80751886403931
7.0,4.0,-1942490.0,30790.0,300000.0,317.5037515805274
0.0,6.0,-110635.0,-1006472.0,267785.0358521155,378.9995782104062
1.0,4.0,-295862.0,-353220.0,196176.56811430585,429.0224458086538
9.0,0.0,-2464266.0,482864.0,300000.0,86.80751886403931
3.0,2.0,-825205.0,-448684.0,275744.02699453395,378.9995782104062
6.0,8.0,-969375.0,-3291406.0,300000.0,317.5037515805274
7.0,1.0,-818274.0,-16195.0,300000.0,429.0224458086538
2.0,8.0,-617686.0,-2840576.0,-17799.226398568368,475.74734490803644
0.0,2.0,385350.0,368763.0,-1077238.2398745352,632.0505919571066
9.0,4.0,-3725481.0,-366234.0,-153387.21969735879,475.74734490803644
1.0,5.0,-315829.0,-185622.0,252374.43726292078,317.5037515805274
5.0,1.0,-109552.0,56422.0,272971.5859140549,429.0224458086538
5.0,1.0,-676286.0,-679574.0,157135.52554571838,429.0224458086538
9.0,6.0,-2878957.0,-624210.0,12172.85633063782,475.74734490803644
0.0,0.0,79398.0,257576.0,300000.0,523.0380261533994
8.0,0.0,-1553936.0,490720.0,300000.0,429.0224458086538
7.0,0.0,-1626504.0,455728.0,299999.9999999999,378.9995782104062
7.0,7.0,-902104.0,-1992154.0,-566420.8129303877,573.7886178346938
8.0,5.0,-1920324.0,-605877.0,300000.0,86.80751886403931
0.0,0.0,-56712.0,112606.0,300000.0,523.0380261533994
6.0,8.0,-515040.0,-2264494.0,300000.0,317.5037515805274
4.0,2.0,-629106.0,-420225.0,-1644448.4006141801,705.5328013839551
0.0,0.0,-484471.0,484690.0,300000.0,523.0380261533994
2.0,6.0,-407928.0,-2101982.0,-36836.488842789084,523.0380261533994
8.0,6.0,-3375215.0,-1315637.0,-159030.8942677551,573.7886178346938
5.0,5.0,-353430.0,-1426898.0,300000.0,317.5037515805274
1.0,3.0,-108200.0,-767818.0,300000.0,475.74734490803644
9.0,8.0,-3407847.0,-3246077.0,-122308.42272633477,573.7886178346938
9.0,2.0,-1691900.0,-314261.0,300000.0,523.0380261533994
0.0,5.0,153504.0,-493574.0,299999.9999999999,378.9995782104062
8.0,0.0,-2978477.0,167165.0,300000.0,429.0224458086538
0.0,3.0,-128682.0,-140013.0,300000.0,429.0224458086538
3.0,6.0,-1184033.0,-1440594.0,140996.4400493668,523.0380261533994
2.0,2.0,-126395.0,-864622.0,300000.0,86.80751886403931
0.0,8.0,428792.0,-1460119.0,300000.0,86.80751886403931
8.0,4.0,-2924708.0,289811.0,-2019600.5089410702,817.3363315507647
9.0,3.0,-2247985.0,-137693.0,300000.0,429.0224458086538
2.0,7.0,136416.0,-1295954.0,300000.0,475.74734490803644
3.0,9.0,-516478.0,-2006867.0,300000.0,429.0224458086538
0.0,8.0,613195.0,-1971932.0,299999.9999999999,378.9995782104062
0.0,4.0,205764.0,-699512.0,167350.14762635774,378.9995782104062
0.0,9.0,480788.0,-3559130.0,300000.0,317.5037515805274
0.0,8.0,306825.0,-2062077.0,300000.0,475.74734490803644
3.0,9.0,-348144.0,-3427342.0,254523.6207442826,429.0224458086538
4.0,8.0,-361739.0,-1850926.0,300000.0,86.80751886403931
3.0,8.0,-828308.0,-1132750.0,300000.0,429.0224458086538
5.0,6.0,-1944354.0,-1479948.0,230065.14029851859,475.74734490803644
9.0,8.0,-2824600.0,-1695369.0,-212967.02434421633,573.7886178346938
7.0,2.0,-1634689.0,-773425.0,300000.0,475.74734490803644
0.0,2.0,708736.0,531250.0,-1925606.8308127322,817.3363315507647
6.0,0.0,-1112461.0,415559.0,299999.9999999999,378.9995782104062
5.0,3.0,-387634.0,-526184.0,-573880.0649622388,573.7886178346938
2.0,1.0,-150046.0,-7285.0,299999.9999999999,378.9995782104062
8.0,9.0,-1954524.0,-2239312.0,299999.9999999999,378.9995782104062
4.0,0.0,-681667.0,427176.0,300000.0,429.0224458086538
7.0,0.0,-1919360.0,256770.0,299999.9999999999,378.9995782104062
7.0,7.0,-1590295.0,-1867332.0,-539452.7478921571,573.7886178346938
0.0,9.0,701316.0,-1528076.0,300000.0,317.5037515805274
7.0,6.0,-2210443.0,-1963095.0,300000.0,86.80751886403931
6.0,4.0,-2079755.0,-501785.0,299999.9999999999,378.9995782104062
4.0,0.0,-840921.0,281105.0,278119.8552637587,429.0224458086538
1.0,0.0,281544.0,-325560.0,-5977.245299738599,523.0380261533994
8.0,5.0,-1443212.0,-714558.0,300000.0,86.80751886403931
1.0,8.0,352326.0,-2301392.0,300000.0,86.80751886403931
9.0,1.0,-2630426.0,284000.0,300000.0,475.74734490803644
6.0,6.0,-1673238.0,-2417684.0,-123137.76315809996,523.0380261533994
7.0,7.0,-1682702.0,-2688134.0,-496992.3901723898,573.7886178346938
3.0,0.0,-163738.0,433704.0,-3051.0587064193096,475.74734490803644
0.0,8.0,201585.0,-1687198.0,-2014696.4909517656,817.3363315507647
7.0,8.0,-2052425.0,-1914343.0,300000.0,317.5037515805274
0.0,2.0,207733.0,-186499.0,300000.0,86.80751886403931
8.0,0.0,-3371529.0,410205.0,300000.0,429.0224458086538
8.0,7.0,-1567099.0,-1108706.0,299999.9999999999,378.9995782104062
6.0,8.0,-405120.0,-1695766.0,300000.0,317.5037515805274
8.0,0.0,-1747018.0,116216.0,300000.0,429.0224458086538
6.0,0.0,-707368.0,50468.0,148400.16871583753,378.9995782104062
8.0,2.0,-3587252.0,172463.0,300000.0,429.0224458086538
0.0,0.0,79028.0,156588.0,300000.0,523.0380261533994
7.0,2.0,-1697404.0,-652034.0,279067.1168240465,475.74734490803644
9.0,8.0,-1704927.0,-1726764.0,-23042.99184093275,573.7886178346938
1.0,4.0,-62655.0,-428556.0,300000.0,429.0224458086538
8.0,7.0,-1528890.0,-634941.0,299999.9999999999,378.9995782104062
5.0,2.0,-1150995.0,-395134.0,212830.09701160656,378.9995782104062
1.0,6.0,197296.0,-2036979.0,300000.0,429.0224458086538
